Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68238653a6ae266a6708675c,5bd9dc9abf1a7800011db1f1,AWAITING REVIEW,Not Applicable,2025-05-13T17:50:20.376000Z,2025-05-13T17:52:19.292000Z,,2025-05-13T17:52:19.996398Z,119.0,2B73928C,2909,69,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6823868f88f5faf914086adb,67bdc00c1e1046403c4b5d00,AWAITING REVIEW,Not Applicable,2025-05-13T17:51:46.745000Z,2025-05-13T17:55:05.033000Z,,2025-05-13T17:55:05.632294Z,199.0,2B73928C,436,54,Male,Black,Jamaica,United States,Jamaica,English,No,Full-Time
6823869a631fcf84dd94415a,66fd75a114eba53c2f24a190,AWAITING REVIEW,Not Applicable,2025-05-13T17:51:33.868000Z,2025-05-13T17:55:14.062000Z,,2025-05-13T17:55:14.545267Z,221.0,2B73928C,487,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823869f7412d964a3d9501b,660eb0b257ea5439cd5e020a,AWAITING REVIEW,Not Applicable,2025-05-13T17:51:49.730000Z,2025-05-13T17:56:13.462000Z,,2025-05-13T17:56:14.023156Z,264.0,2B73928C,1191,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682386c10ca771a5f2caebff,673638b56bb65715b44b147f,AWAITING REVIEW,Not Applicable,2025-05-13T17:52:06.815000Z,2025-05-13T18:03:37.773000Z,,2025-05-13T18:03:38.355461Z,691.0,2B73928C,666,31,Female,White,United States,United States,United States,English,Yes,Full-Time
682386c325ce8a9b344bd05d,5ef4d8b87faaa00c0dea0c4e,AWAITING REVIEW,Not Applicable,2025-05-13T17:54:05.798000Z,2025-05-13T17:56:36.401000Z,,2025-05-13T17:56:37.651236Z,151.0,2B73928C,8921,59,Female,White,United States,United States,United States,English,No,Other
682386eda0a7b6ef48e39e69,5aa806e7777df200016088c5,AWAITING REVIEW,Not Applicable,2025-05-13T17:52:45.601000Z,2025-05-13T17:57:24.625000Z,,2025-05-13T17:57:25.240549Z,280.0,2B73928C,7436,37,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6823870a4be75e2565feba5b,67cf114d88ac6082ae5c17bd,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:24.603000Z,2025-05-13T17:56:29.258000Z,,2025-05-13T17:56:29.849978Z,185.0,2B73928C,491,54,Female,White,Romania,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682387108d7dd7a3d15c0c69,65e231b58b6f797b593b61d3,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:25.864000Z,2025-05-13T17:56:38.248000Z,,2025-05-13T17:56:38.903042Z,193.0,2B73928C,533,41,Female,Asian,Nepal,United States,Nepal,English,No,Full-Time
682387111aa56b88a8f71975,66af6d1fbf57849a8134c7c8,AWAITING REVIEW,Not Applicable,2025-05-13T17:54:33.325000Z,2025-05-13T17:57:51.977000Z,,2025-05-13T17:57:52.594071Z,199.0,2B73928C,429,32,Female,White,United States,United States,United States,English,No,Full-Time
682387178c3bb31e04ee4d39,5e68a509d40a4914619d2171,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:34.628000Z,2025-05-13T17:59:43.092000Z,,2025-05-13T17:59:43.689087Z,369.0,2B73928C,413,39,Female,White,United States,United States,United States,English,No,Full-Time
68238721bc92520684aac61f,67629e1ef09097f49c590db7,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:47.557000Z,2025-05-13T17:58:04.024000Z,,2025-05-13T17:58:07.006734Z,257.0,2B73928C,558,25,Female,Black,United States,United States,United States,English,No,Full-Time
68238722997bf2d211d340eb,67757553ccb7cd2a4385b679,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:47.241000Z,2025-05-13T17:56:23.900000Z,,2025-05-13T17:56:24.473126Z,157.0,2B73928C,991,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682387232d1928658265f687,5d743ec4869c8f0019b35907,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:39.614000Z,2025-05-13T17:56:46.752000Z,,2025-05-13T17:56:47.404548Z,188.0,2B73928C,2747,38,Female,Mixed,United States,United States,United States,English,No,Full-Time
68238727978d61eb00baaac5,5d67b1be141a00001627f8bf,AWAITING REVIEW,Not Applicable,2025-05-13T17:53:48.309000Z,2025-05-13T17:55:12.083000Z,,2025-05-13T17:55:12.620310Z,84.0,2B73928C,1858,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823873540703572e36951fe,681888864c0c733e5969a799,AWAITING REVIEW,Not Applicable,2025-05-13T17:54:02.032000Z,2025-05-13T17:57:18.322000Z,,2025-05-13T17:57:18.973382Z,197.0,2B73928C,19,36,Female,Mixed,South Africa,United States,South Africa,English,No,Full-Time
682387682b281b52537800ea,65a5920088672d869713f267,AWAITING REVIEW,Not Applicable,2025-05-13T17:54:52.786000Z,2025-05-13T17:56:39.848000Z,,2025-05-13T17:56:40.441711Z,108.0,2B73928C,703,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823878c6e57500d09cea2d9,664504859e65eeed37cdd5ac,AWAITING REVIEW,Not Applicable,2025-05-13T17:55:46.004000Z,2025-05-13T18:00:34.603000Z,,2025-05-13T18:00:35.224073Z,289.0,2B73928C,1648,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
68238c3983b35e12fad7e2ad,67928408304e95d2aa3aac7c,AWAITING REVIEW,Not Applicable,2025-05-13T18:15:27.620000Z,2025-05-13T18:21:08.626000Z,,2025-05-13T18:21:09.689294Z,342.0,2B73928C,354,23,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682378328078ca8e3abfbfe2,67c60d4d83aab66707607562,RETURNED,Not Applicable,2025-05-13T16:49:59.845000Z,2025-05-13T16:59:48.758000Z,,2025-05-13T16:59:49.356000Z,,2B73928C,91,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682378a978927df5661e51d3,5ee4a14b578f8a000b384376,RETURNED,Not Applicable,2025-05-13T17:01:53.870000Z,,,,,,2616,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6823791d2076d531f88df0ae,66ce77e3d21bb5b5d6a83d37,RETURNED,Not Applicable,2025-05-13T16:53:55.530000Z,,,,,,1453,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6823798e46d74f9c6b3b2b36,67766db6d5f664c343ae5808,RETURNED,Not Applicable,2025-05-13T16:55:55.723000Z,,,,,,176,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68237a4b01e079978a842f52,67842c60c9cba1e154a69bbd,RETURNED,Not Applicable,2025-05-13T16:59:11.431000Z,,,,,,1162,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68237ccff67f3d8e5d2c4d86,650ee274aa4447ac435b7830,RETURNED,Not Applicable,2025-05-13T17:09:35.977000Z,,,,,,3741,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68237ec5c0d3b5d8ddf0ade2,594c02b62894240001dc27b9,RETURNED,Not Applicable,2025-05-13T17:28:00.080000Z,,,,,,1499,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6823804109780f82751c7e1c,663cdcc4e418fb80dcd044c8,RETURNED,Not Applicable,2025-05-13T17:24:20.163000Z,,,,,,1028,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682383a2d1311aacd02a9ab7,6731b77af6e8e00a06ffa7ee,RETURNED,Not Applicable,2025-05-13T17:49:00.068000Z,,,,,,380,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68238426ecd8ebf8773296ce,66f823877596b277dd11eeea,TIMED-OUT,Not Applicable,2025-05-13T17:41:04.604000Z,,,,1732091.0,,1721,60,Male,White,United States,United States,United States,English,No,Other
6823847040703572e369518e,60e7739644eb45bfddedf039,RETURNED,Not Applicable,2025-05-13T17:42:13.589000Z,,,,,,6968,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682384f3accebf1d83465b3f,67e5b37be988a26e186ca2f5,RETURNED,Not Applicable,2025-05-13T17:44:19.037000Z,,,,,,116,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6823851fb2822d51ed85b6d4,67e1df5541abbaa1b168cade,RETURNED,Not Applicable,2025-05-13T17:45:16.136000Z,,,,,,586,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
